rawsum,joint_angle,
151,168.1918893,11.8081107
62,169.3762201,10.6237799
0,170.5605508,9.4394492
0,172.9292122,7.0707878
0,172.0786326,7.9213674
0,171.228053,8.771947
0,170.3774733,9.6225267
0,169.5268937,10.4731063
0,167.8257344,12.1742656
0,167.1828863,12.8171137
0,166.5400381,13.4599619
0,165.8971899,14.1028101
0,165.2543418,14.7456582
0,163.9686455,16.0313545
0,163.3237672,16.6762328
0,162.6788889,17.3211111
0,162.0340106,17.9659894
0,161.3891324,18.6108676
0,160.0993758,19.9006242
0,159.4418777,20.5581223
0,158.7843796,21.2156204
0,158.1268816,21.8731184
0,157.4693835,22.5306165
0,156.1543873,23.8456127
0,153.6910435,26.3089565
0,151.2276997,28.7723003
0,148.7643559,31.2356441
0,146.301012,33.698988
0,141.3743244,38.6256756
0,139.4237002,40.5762998
0,137.4730761,42.5269239
0,135.5224519,44.4775481
0,133.5718277,46.4281723
0,129.6705794,50.3294206
0,127.9619592,52.0380408
0,126.2533391,53.7466609
0,124.5447189,55.4552811
0,122.8360987,57.1639013
0,119.4188584,60.5811416
0,119.8960627,60.1039373
0,120.3732671,59.6267329
0,120.8504714,59.1495286
0,121.3276758,58.6723242
0,122.2820844,57.7179156
0,122.7477444,57.2522556
0,123.2134043,56.7865957
0,123.6790642,56.3209358
0,124.1447241,55.8552759
0,125.0760439,54.9239561
0,125.0813102,54.9186898
0,125.0865765,54.9134235
78,125.0918428,54.9081572
196,125.1023753,54.8976247
334,125.4503938,54.5496062
551,125.7984122,54.2015878
773,126.1464307,53.8535693
972,126.4944491,53.5055509
1115,127.190486,52.809514
1229,132.0319862,47.9680138
1363,136.8734864,43.1265136
1485,141.7149866,38.2850134
1601,146.5564868,33.4435132
1709,156.2394871,23.7605129
1792,157.5752784,22.4247216
1834,158.9110698,21.0889302
1872,160.2468611,19.7531389
1886,162.9184437,17.0815563
1886,163.1543769,16.8456231
1878,163.3903102,16.6096898
1861,163.6262434,16.3737566
1816,163.8621766,16.1378234
1747,164.3340431,15.6659569
1653,165.3329622,14.6670378
1547,166.3318813,13.6681187
1437,167.3308004,12.6691996
1286,168.3297194,11.6702806
1158,170.3275576,9.6724424
1038,169.1227358,10.8772642
915,167.9179139,12.0820861
831,166.713092,13.286908
757,165.5082702,14.4917298
685,163.0986264,16.9013736
623,163.6247212,16.3752788
582,164.1508159,15.8491841
546,164.6769106,15.3230894
501,165.2030053,14.7969947
472,166.2551948,13.7448052
479,164.847866,15.152134
450,163.4405371,16.5594629
479,162.0332083,17.9667917
485,159.2185507,20.7814493
525,159.3973234,20.6026766
581,159.5760961,20.4239039
651,159.7548688,20.2451312
747,159.9336415,20.0663585
816,160.2911868,19.7088132
920,160.4119696,19.5880304
1045,160.5327524,19.4672476
1143,160.6535352,19.3464648
1239,160.774318,19.225682
1340,160.8951008,19.1048992
1399,161.1366664,18.8633336
1459,161.8802152,18.1197848
1488,162.6237641,17.3762359
1527,163.3673129,16.6326871
1508,164.1108618,15.8891382
1501,165.5979595,14.4020405
1472,164.973214,15.026786
1393,164.3484686,15.6515314
1342,163.7237232,16.2762768
1241,162.4742323,17.5257677
1117,164.1708033,15.8291967
953,165.8673743,14.1326257
796,167.5639452,12.4360548
521,170.9570872,9.0429128
311,170.2758245,9.7241755
180,169.5945619,10.4054381
77,168.9132992,11.0867008
17,168.2320365,11.7679635
0,166.8695112,13.1304888
0,166.4474149,13.5525851
0,166.0253186,13.9746814
0,165.6032223,14.3967777
0,165.1811261,14.8188739
0,164.3369335,15.6630665
0,163.9856592,16.0143408
0,163.6343849,16.3656151
0,163.2831106,16.7168894
0,162.5805621,17.4194379
0,162.1716804,17.8283196
0,161.7627987,18.2372013
0,161.3539169,18.6460831
0,160.9450352,19.0549648
0,160.1272718,19.8727282
0,159.3227101,20.6772899
0,158.5181484,21.4818516
0,157.7135867,22.2864133
0,156.909025,23.090975
0,155.2999016,24.7000984
0,154.290452,25.709548
0,153.2810024,26.7189976
0,152.2715528,27.7284472
0,150.2526536,29.7473464
0,148.1819051,31.8180949
0,146.1111566,33.8888434
0,144.0404081,35.9595919
0,141.9696596,38.0303404
0,137.8281626,42.1718374
0,134.0285659,45.9714341
0,130.2289693,49.7710307
0,126.4293726,53.5706274
0,118.8301792,61.1698208
0,118.5362088,61.4637912
0,118.2422383,61.7577617
0,117.9482679,62.0517321
0,117.6542975,62.3457025
0,117.0663566,62.9336434
0,117.1628348,62.8371652
0,117.2593129,62.7406871
0,117.355791,62.644209
0,117.4522692,62.5477308
0,117.6452255,62.3547745
0,120.1014103,59.8985897
0,122.5575952,57.4424048
10,125.01378,54.98622
162,129.9261497,50.0738503
324,130.7135053,49.2864947
538,131.500861,48.499139
722,132.2882166,47.7117834
861,133.8629279,46.1370721
958,136.867995,43.132005
1042,139.873062,40.126938
1148,142.8781291,37.1218709
1241,145.8831961,34.1168039
1369,148.8882632,31.1117368
1490,154.8983973,25.1016027
1571,156.349694,23.650306
1615,157.8009907,22.1990093
1631,159.2522873,20.7477127
1620,162.1548807,17.8451193
1536,164.6118014,15.3881986
1458,167.0687221,12.9312779
1376,169.5256429,10.4743571
1313,174.4394843,5.5605157
1248,174.5359981,5.4640019
1162,174.6325118,5.3674882
1090,174.7290255,5.2709745
1012,174.8255392,5.1744608
915,174.922053,5.077947
811,175.1150804,4.8849196
736,174.9323842,5.0676158
683,174.7496881,5.2503119
642,174.5669919,5.4330081
601,174.3842957,5.6157043
534,174.0189033,5.9810967
517,172.2198089,7.7801911
476,170.4207144,9.5792856
458,168.62162,11.37838
456,165.0234311,14.9765689
487,164.1726446,15.8273554
502,163.3218581,16.6781419
504,162.4710716,17.5289284
507,161.620285,18.379715
527,159.918712,20.081288
543,159.8827871,20.1172129
614,159.8468621,20.1531379
654,159.8109372,20.1890628
728,159.7750123,20.2249877
822,159.7031624,20.2968376
913,159.1732831,20.8267169
1029,158.6434038,21.3565962
1100,158.1135245,21.8864755
1209,157.0537659,22.9462341
1297,156.6445345,23.3554655
1366,156.2353031,23.7646969
1445,155.8260717,24.1739283
1471,155.4168403,24.5831597
1490,154.5983775,25.4016225
1521,156.0484348,23.9515652
1474,157.4984921,22.5015079
1461,158.9485494,21.0514506
1430,160.3986067,19.6013933
1334,163.2987212,16.7012788
1225,162.806488,17.193512
1108,162.3142547,17.6857453
939,161.8220215,18.1779785
720,161.3297882,18.6702118
469,160.3453217,19.6546783
227,162.7679665,17.2320335
95,165.1906112,14.8093888
0,167.6132559,12.3867441
0,172.4585454,7.5414546
0,171.4708598,8.5291402
0,170.4831741,9.5168259
0,169.4954884,10.5045116
0,168.5078028,11.4921972
0,166.5324315,13.4675685
0,166.6826484,13.3173516
0,166.8328653,13.1671347
0,166.9830822,13.0169178
0,167.1332991,12.8667009
0,167.4337329,12.5662671
0,166.8650663,13.1349337
0,166.2963997,13.7036003
0,165.7277331,14.2722669
0,164.5903999,15.4096001
0,163.7441719,16.2558281
0,162.8979438,17.1020562
0,162.0517157,17.9482843
0,161.2054877,18.7945123
0,159.5130316,20.4869684
0,157.7259562,22.2740438
0,155.9388809,24.0611191
0,154.1518055,25.8481945
0,152.3647302,27.6352698
0,148.7905795,31.2094205
0,147.8578,32.1422
0,146.9250205,33.0749795
0,145.992241,34.007759
0,145.0594615,34.9405385
0,143.1939025,36.8060975
0,138.1510473,41.8489527
0,133.1081922,46.8918078
0,128.065337,51.934663
0,117.9796267,62.0203733
0,118.1767826,61.8232174
0,118.3739385,61.6260615
0,118.5710944,61.4289056
0,118.7682503,61.2317497
0,119.1625622,60.8374378
0,119.5476527,60.4523473
0,119.9327433,60.0672567
0,120.3178339,59.6821661
0,120.7029245,59.2970755
0,121.4731057,58.5268943
0,121.6291179,58.3708821
0,121.7851302,58.2148698
0,121.9411424,58.0588576
12,122.0971547,57.9028453
175,122.4091791,57.5908209
344,123.7384945,56.2615055
592,125.0678099,54.9321901
878,126.3971252,53.6028748
1126,129.055756,50.944244
1295,133.1726814,46.8273186
1430,137.2896069,42.7103931
1526,141.4065324,38.5934676
1591,145.5234578,34.4765422
1686,153.7573088,26.2426912
1759,154.0745567,25.9254433
1785,154.3918047,25.6081953
1823,154.7090527,25.2909473
1827,155.0263007,24.9736993
1819,155.6607966,24.3392034
1803,158.4722467,21.5277533
1766,161.2836967,18.7163033
1719,164.0951468,15.9048532
1680,166.9065969,13.0934031
1631,172.5294971,7.4705029
1556,172.5210609,7.4789391
1461,172.5126247,7.4873753
1340,172.5041885,7.4958115
1211,172.4873162,7.5126838
1092,171.149792,8.850208
984,169.8122678,10.1877322
873,168.4747437,11.5252563
812,167.1372195,12.8627805
734,165.7996953,14.2003047
671,163.124647,16.875353
629,162.4962758,17.5037242
573,161.8679046,18.1320954
503,161.2395335,18.7604665
426,160.6111623,19.3888377
369,159.3544199,20.6455801
310,159.7273018,20.2726982
262,160.1001836,19.8998164
211,160.4730655,19.5269345
209,161.2188292,18.7811708
237,161.107319,18.892681
285,160.9958087,19.0041913
363,160.8842985,19.1157015
488,160.7727883,19.2272117
603,160.5497679,19.4502321
703,160.2457833,19.7542167
836,159.9417987,20.0582013
971,159.6378141,20.3621859
1096,159.3338296,20.6661704
1224,158.7258604,21.2741396
1272,160.0142121,19.9857879
1363,161.3025639,18.6974361
1409,162.5909156,17.4090844
1446,165.1676191,14.8323809
1479,164.9599749,15.0400251
1440,164.7523307,15.2476693
1417,164.5446864,15.4553136
1333,164.129398,15.870602
1296,164.6265394,15.3734606
1195,165.1236809,14.8763191
1089,165.6208223,14.3791777
1012,166.1179637,13.8820363
863,167.1122466,12.8877534
719,168.2367239,11.7632761
476,169.3612011,10.6387989
289,170.4856783,9.5143217
132,172.7346327,7.2653673
61,172.0509302,7.9490698
0,171.3672277,8.6327723
0,170.6835252,9.3164748
0,169.9998227,10.0001773
0,168.6324178,11.3675822
0,168.4274789,11.5725211
0,168.22254,11.77746
0,168.0176012,11.9823988
0,167.6077234,12.3922766
0,167.6214091,12.3785909
0,167.6350948,12.3649052
0,167.6487805,12.3512195
0,167.6624661,12.3375339
0,167.6898375,12.3101625
0,166.8827785,13.1172215
0,166.0757194,13.9242806
0,165.2686604,14.7313396
0,164.4616014,15.5383986
0,162.8474833,17.1525167
0,161.6193359,18.3806641
0,160.3911885,19.6088115
0,159.163041,20.836959
0,157.9348936,22.0651064
0,155.4785988,24.5214012
0,153.5677958,26.4322042
0,151.6569929,28.3430071
0,149.74619,30.25381
0,147.8353871,32.1646129
0,144.0137812,35.9862188
0,141.2925112,38.7074888
0,138.5712412,41.4287588
0,135.8499713,44.1500287
0,133.1287013,46.8712987
0,127.6861613,52.3138387
0,126.7975315,53.2024685
0,125.9089016,54.0910984
0,125.0202717,54.9797283
0,124.1316418,55.8683582
0,122.3543821,57.6456179
0,120.2456041,59.7543959
0,118.136826,61.863174
0,116.028048,63.971952
0,113.91927,66.08073
0,109.701714,70.298286
0,111.9761386,68.0238614
0,114.2505632,65.7494368
0,116.5249877,63.4750123
0,121.0738369,58.9261631
115,121.6566963,58.3433037
350,122.2395556,57.7604444
646,122.822415,57.177585
853,123.4052744,56.5947256
1142,124.5709932,55.4290068
1368,128.067726,51.932274
1500,131.5644588,48.4355412
1595,135.0611916,44.9388084
1702,142.0546573,37.9453427
1800,143.8379973,36.1620027
1916,145.6213374,34.3786626
2016,147.4046774,32.5953226
2094,149.1880175,30.8119825
2112,152.7546976,27.2453024
2112,156.522873,23.477127
2067,160.2910485,19.7089515
1982,164.0592239,15.9407761
1836,171.5955748,8.4044252
1692,172.3784281,7.6215719
1535,173.1612814,6.8387186
1373,173.9441347,6.0558653
1224,175.5098413,4.4901587
1069,175.4183322,4.5816678
938,175.3268231,4.6731769
811,175.235314,4.764686
722,175.143805,4.856195
651,175.0522959,4.9477041
564,174.8692777,5.1307223
502,172.873676,7.126324
457,170.8780744,9.1219256
410,168.8824727,11.1175273
347,164.8912694,15.1087306
321,164.4087914,15.5912086
330,163.9263133,16.0736867
309,163.4438353,16.5561647
307,162.4788792,17.5211208
373,162.5787662,17.4212338
381,162.6786533,17.3213467
371,162.7785403,17.2214597
402,162.8784274,17.1215726
465,163.0782015,16.9217985
543,163.3645623,16.6354377
664,163.6509232,16.3490768
742,163.937284,16.062716
854,164.5100056,15.4899944
931,164.4520812,15.5479188
997,164.3941568,15.6058432
1101,164.3362324,15.6637676
1146,164.278308,15.721692
1216,164.2203836,15.7796164
1249,164.1045348,15.8954652
1249,165.1061531,14.8938469
1243,166.1077714,13.8922286
1253,167.1093896,12.8906104
1233,169.1126262,10.8873738
1211,168.6046058,11.3953942
1133,168.0965854,11.9034146
1081,167.5885649,12.4114351
1008,166.5725241,13.4274759
892,167.0160757,12.9839243
788,167.4596273,12.5403727
607,167.903179,12.096821
467,168.7902822,11.2097178
287,168.4611351,11.5388649
168,168.1319881,11.8680119
92,167.802841,12.197159
12,167.473694,12.526306
0,167.1445469,12.8554531
0,166.4862528,13.5137472
0,166.4393983,13.5606017
0,166.3925438,13.6074562
0,166.3456893,13.6543107
17,166.2988348,13.7011652
0,166.2051258,13.7948742
0,166.4278407,13.5721593
0,166.6505556,13.3494444
0,166.8732705,13.1267295
0,167.3187002,12.6812998
0,166.670312,13.329688
0,166.0219238,13.9780762
0,165.3735356,14.6264644
0,164.7251474,15.2748526
0,163.428371,16.571629
0,162.4925276,17.5074724
0,161.5566843,18.4433157
0,160.620841,19.379159
0,158.7491544,21.2508456
0,156.4267958,23.5732042
0,154.1044373,25.8955627
0,151.7820788,28.2179212
0,149.4597202,30.5402798
0,144.8150032,35.1849968
0,142.9700037,37.0299963
0,141.1250043,38.8749957
0,139.2800049,40.7199951
0,137.4350054,42.5649946
0,133.7450066,46.2549934
0,131.2050294,48.7949706
0,128.6650521,51.3349479
0,126.1250749,53.8749251
0,121.0451205,58.9548795
0,121.5624488,58.4375512
0,122.079777,57.920223
0,122.5971053,57.4028947
0,123.1144335,56.8855665
0,124.1490901,55.8509099
0,122.3722949,57.6277051
0,120.5954998,59.4045002
0,118.8187046,61.1812954
0,117.0419095,62.9580905
0,115.2651143,64.7348857
0,111.711524,68.288476
0,114.5904189,65.4095811
0,117.4693139,62.5306861
172,120.3482088,59.6517912
326,126.1059987,53.8940013
594,127.2274051,52.7725949
889,128.3488114,51.6511886
1187,129.4702178,50.5297822
1420,130.5916242,49.4083758
1546,132.834437,47.165563
1672,137.1281138,42.8718862
1735,141.4217906,38.5782094
1811,145.7154674,34.2845326
1903,154.302821,25.697179
1982,157.0078311,22.9921689
2040,159.7128411,20.2871589
2072,162.4178512,17.5821488
2072,167.8278713,12.1721287
2076,168.7359674,11.2640326
2048,169.6440636,10.3559364
2006,170.5521598,9.4478402
1967,171.4602559,8.5397441
1894,173.2764483,6.7235517
1824,173.2648884,6.7351116
1716,173.2533286,6.7466714
1608,173.2417687,6.7582313
1471,173.2302088,6.7697912
1330,173.2070891,6.7929109
1193,173.2446007,6.7553993
1058,173.2821123,6.7178877
949,173.3196239,6.6803761
863,173.3571356,6.6428644
776,173.4321588,6.5678412
675,171.3093483,8.6906517
597,169.1865377,10.8134623
508,164.9409167,15.0590833
422,164.5797991,15.4202009
350,164.2186816,15.7813184
265,163.857564,16.142436
229,163.4964465,16.5035535
215,162.7742114,17.2257886
193,162.890753,17.109247
270,163.0072945,16.9927055
345,163.1238361,16.8761639
456,163.2403776,16.7596224
595,163.4734608,16.5265392
697,163.2171724,16.7828276
805,162.9608839,17.0391161
934,162.7045955,17.2954045
1055,162.1920187,17.8079813
1148,161.8990493,18.1009507
1245,161.60608,18.39392
1319,161.3131107,18.6868893
1379,161.0201413,18.9798587
1384,160.4342027,19.5657973
1413,161.2728249,18.7271751
1390,162.1114472,17.8885528
1382,162.9500695,17.0499305
1311,163.7886917,16.2113083
1229,165.4659363,14.5340637
1148,166.9565522,13.0434478
1022,168.4471681,11.5528319
888,169.9377841,10.0622159
712,171.4284,8.5716
522,174.4096319,5.5903681
329,174.354662,5.645338
179,174.2996922,5.7003078
25,174.2447223,5.7552777
0,174.1897524,5.8102476
0,174.0798127,5.9201873
0,172.3971484,7.6028516
0,170.714484,9.285516
0,169.0318197,10.9681803
0,165.666491,14.333509
0,165.6288189,14.3711811
0,165.5911468,14.4088532
0,165.5534748,14.4465252
0,165.5158027,14.4841973
0,165.4404586,14.5595414
0,164.8284024,15.1715976
0,164.2163462,15.7836538
0,163.6042899,16.3957101
0,162.9922337,17.0077663
0,161.7681213,18.2318787
0,161.6669495,18.3330505
0,161.5657776,18.4342224
0,161.4646058,18.5353942
0,161.363434,18.636566
0,161.1610903,18.8389097
0,158.8225067,21.1774933
0,156.483923,23.516077
0,154.1453393,25.8546607
0,151.8067557,28.1932443
0,147.1295883,32.8704117
0,144.7459234,35.2540766
0,142.3622585,37.6377415
0,139.9785935,40.0214065
0,137.5949286,42.4050714
0,132.8275987,47.1724013
0,131.626527,48.373473
0,130.4254553,49.5745447
0,129.2243836,50.7756164
0,128.0233119,51.9766881
0,125.6211685,54.3788315
0,124.2249445,55.7750555
0,122.8287205,57.1712795
0,121.4324965,58.5675035
0,118.6400485,61.3599515
0,117.3637874,62.6362126
0,116.0875264,63.9124736
0,114.8112654,65.1887346
0,113.5350044,66.4649956
0,110.9824824,69.0175176
0,113.8972882,66.1027118
0,116.812094,63.187906
0,119.7268998,60.2731002
147,122.6417056,57.3582944
351,128.4713173,51.5286827
610,129.5653476,50.4346524
930,130.659378,49.340622
1259,131.7534084,48.2465916
1534,132.8474388,47.1525612
1741,135.0354995,44.9645005
1882,139.8080282,40.1919718
2020,144.5805569,35.4194431
2132,149.3530856,30.6469144
2234,158.898143,21.101857
2275,161.1679733,18.8320267
2241,163.4378036,16.5621964
2206,165.7076339,14.2923661
2152,167.9774641,12.0225359
2081,172.5171247,7.4828753
2006,173.1451438,6.8548562
1881,173.7731629,6.2268371
1790,174.4011819,5.5988181
1699,175.6572201,4.3427799
1593,175.5949464,4.4050536
1493,175.5326726,4.4673274
1347,175.4703989,4.5296011
1245,175.4081252,4.5918748
1161,175.2835777,4.7164223
1047,174.9145241,5.0854759
944,174.5454705,5.4545295
862,174.1764169,5.8235831
793,173.8073633,6.1926367
731,173.069256,6.930744
695,171.9396404,8.0603596
670,170.8100248,9.1899752
615,169.6804092,10.3195908
587,168.5507936,11.4492064
520,166.2915624,13.7084376
492,165.3792711,14.6207289
476,164.4669799,15.5330201
456,163.5546886,16.4453114
454,162.6423973,17.3576027
441,160.8178148,19.1821852
399,160.9084403,19.0915597
426,160.9990658,19.0009342
447,161.0896912,18.9103088
470,161.1803167,18.8196833
556,161.3615677,18.6384323
620,159.8700237,20.1299763
729,158.3784796,21.6215204
825,156.8869356,23.1130644
929,153.9038476,26.0961524
969,155.3172344,24.6827656
1068,156.7306212,23.2693788
1123,158.1440081,21.8559919
1146,160.9707817,19.0292183
1151,161.1455793,18.8544207
1103,161.3203769,18.6796231
1108,161.4951745,18.5048255
1048,161.6699721,18.3300279
992,162.0195673,17.9804327
928,162.6121346,17.3878654
844,163.204702,16.795298
758,163.7972694,16.2027306
653,164.3898368,15.6101632
491,165.5749715,14.4250285
337,165.6965921,14.3034079
197,165.8182128,14.1817872
104,165.9398334,14.0601666
0,166.1830746,13.8169254
0,166.225076,13.774924
0,166.2670774,13.7329226
0,166.3090787,13.6909213
0,166.3510801,13.6489199
0,166.4350829,13.5649171
0,166.1278711,13.8721289
0,165.8206593,14.1793407
0,165.5134476,14.4865524
0,164.899024,15.100976
0,164.2397308,15.7602692
0,163.5804375,16.4195625
0,162.9211442,17.0788558
0,162.261851,17.738149
0,161.6025577,18.3974423
0,160.2839712,19.7160288
0,160.1005777,19.8994223
0,159.9171842,20.0828158
0,159.7337907,20.2662093
0,159.5503972,20.4496028
0,159.1836101,20.8163899
0,158.2260247,21.7739753
0,157.2684393,22.7315607
0,156.3108538,23.6891462
0,154.395683,25.604317
0,151.999339,28.000661
0,149.602995,30.397005
0,147.206651,32.793349
0,144.810307,35.189693
0,140.0176191,39.9823809
0,138.2387581,41.7612419
0,136.4598972,43.5401028
0,134.6810363,45.3189637
0,132.9021754,47.0978246
0,129.3444536,50.6555464
0,128.3186682,51.6813318
0,127.2928828,52.7071172
0,126.2670975,53.7329025
0,124.2155268,55.7844732
0,123.0214607,56.9785393
0,121.8273946,58.1726054
0,120.6333285,59.3666715
0,119.4392625,60.5607375
0,117.0511303,62.9488697
0,118.6281904,61.3718096
0,120.2052504,59.7947496
0,121.7823105,58.2176895
122,124.9364306,55.0635694
319,127.9186843,52.0813157
552,130.900938,49.099062
797,133.8831917,46.1168083
1063,136.8654454,43.1345546
1301,142.8299527,37.1700473
1460,144.8813532,35.1186468
1585,146.9327537,33.0672463
1680,148.9841542,31.0158458
1773,153.0869551,26.9130449
1825,155.917293,24.082707
1880,158.7476309,21.2523691
1896,161.5779688,18.4220312
1919,167.2386446,12.7613554
1901,168.2075174,11.7924826
1867,169.1763903,10.8236097
1815,170.1452632,9.8547368
1738,171.1141361,8.8858639
1700,173.0518818,6.9481182
1589,173.2456772,6.7543228
1482,173.4394725,6.5605275
1358,173.6332678,6.3667322
1208,173.8270632,6.1729368
1066,174.2146539,5.7853461
944,173.808376,6.191624
818,173.4020982,6.5979018
715,172.9958204,7.0041796
629,172.5895425,7.4104575
551,171.7769869,8.2230131
494,171.3166482,8.6833518
431,170.8563096,9.1436904
393,170.395971,9.604029
344,169.9356323,10.0643677
306,169.0149551,10.9850449
276,166.0394009,13.9605991
235,163.0638467,16.9361533
205,160.0882926,19.9117074
206,157.1127384,22.8872616
232,151.1616301,28.8383699
269,151.6864388,28.3135612
304,152.2112475,27.7887525
373,152.7360563,27.2639437
479,153.260865,26.739135
568,154.3104825,25.6895175
701,153.9888042,26.0111958
828,153.6671259,26.3328741
926,153.3454476,26.6545524
1062,153.0237693,26.9762307
1167,152.3804127,27.6195873
1263,153.3395928,26.6604072
1352,154.2987729,25.7012271
1408,155.257953,24.742047
1445,156.2171331,23.7828669
1437,158.1354934,21.8645066
1410,158.3380805,21.6619195
1357,158.5406677,21.4593323
1285,158.7432549,21.2567451
1148,158.945842,21.054158
1059,159.3510163,20.6489837
909,161.0498608,18.9501392
760,162.7487053,17.2512947
554,164.4475497,15.5524503
311,167.8452386,12.1547614
158,167.5194228,12.4805772
67,167.1936071,12.8063929
13,166.8677913,13.1322087
0,166.2161597,13.7838403
0,165.6975647,14.3024353
0,165.1789697,14.8210303
0,164.6603747,15.3396253
0,164.1417797,15.8582203
0,163.1045897,16.8954103
0,163.0333347,16.9666653
0,162.9620797,17.0379203
0,162.8908246,17.1091754
0,162.8195696,17.1804304
0,162.6770595,17.3229405
0,162.0181097,17.9818903
0,161.3591599,18.6408401
0,160.7002101,19.2997899
0,160.0412604,19.9587396
0,158.7233608,21.2766392
0,158.5264256,21.4735744
0,158.3294905,21.6705095
0,158.1325553,21.8674447
0,157.9356201,22.0643799
0,157.5417498,22.4582502
0,156.3542566,23.6457434
0,155.1667635,24.8332365
0,153.9792704,26.0207296
0,152.7917773,27.2082227
0,150.416791,29.583209
0,146.4601511,33.5398489
0,142.5035112,37.4964888
0,138.5468713,41.4531287
0,134.5902314,45.4097686
0,126.6769515,53.3230485
0,126.4890109,53.5109891
0,126.3010703,53.6989297
0,126.1131297,53.8868703
0,125.9251891,54.0748109
0,125.5493079,54.4506921
0,123.9622836,56.0377164
0,122.3752592,57.6247408
0,120.7882349,59.2117651
0,119.2012105,60.7987895
0,116.0271619,63.9728381
0,115.2638067,64.7361933
0,114.5004515,65.4995485
0,113.7370964,66.2629036
0,112.2103861,67.7896139
0,115.3136607,64.6863393
0,118.4169352,61.5830648
106,121.5202098,58.4797902
265,127.726759,52.273241
466,129.4282245,50.5717755
728,131.1296901,48.8703099
1013,132.8311556,47.1688444
1262,134.5326212,45.4673788
1475,137.9355523,42.0644477
1620,138.4667064,41.5332936
1731,138.9978606,41.0021394
1819,139.5290147,40.4709853
1880,140.0601689,39.9398311
1956,140.591323,39.408677
1987,141.6536313,38.3463687
2010,146.7879284,33.2120716
2031,151.9222254,28.0777746
2020,157.0565225,22.9434775
1982,167.3251167,12.6748833
1938,168.9199218,11.0800782
1881,170.5147269,9.4852731
1814,172.1095321,7.8904679
1726,175.2991423,4.7008577
1617,175.2148948,4.7851052
1526,175.1306474,4.8693526
1404,175.0463999,4.9536001
1299,174.9621525,5.0378475
1182,174.7936576,5.2063424
1086,174.1822154,5.8177846
999,173.5707733,6.4292267
930,172.9593312,7.0406688
857,171.736447,8.263553
808,171.3836519,8.6163481
742,171.0308569,8.9691431
700,170.6780619,9.3219381
653,169.9724719,10.0275281
635,168.2218756,11.7781244
583,166.4712793,13.5287207
532,164.720683,15.279317
509,162.9700867,17.0299133
490,159.468894,20.531106
473,159.7227112,20.2772888
472,159.9765284,20.0234716
494,160.2303456,19.7696544
538,160.4841628,19.5158372
622,160.9917972,19.0082028
619,160.2328414,19.7671586
673,159.4738857,20.5261143
815,158.7149299,21.2850701
941,157.1970184,22.8029816
1033,157.6126139,22.3873861
1140,158.0282095,21.9717905
1223,158.443805,21.556195
1267,158.8594005,21.1405995
1289,159.6905915,20.3094085
1339,160.5237024,19.4762976
1389,161.3568133,18.6431867
1367,162.1899242,17.8100758
1324,163.0230351,16.9769649
1272,164.6892569,15.3107431
1199,166.0186909,13.9813091
1082,167.3481249,12.6518751
960,168.6775589,11.3224411
773,170.0069929,9.9930071
567,172.6658609,7.3341391
376,172.1086709,7.8913291
233,171.5514808,8.4485192
109,170.9942908,9.0057092
45,170.4371007,9.5628993
0,169.3227206,10.6772794
0,168.8020983,11.1979017
0,168.281476,11.718524
0,167.7608537,12.2391463
0,167.2402314,12.7597686
12,166.1989868,13.8010132
0,166.1053048,13.8946952
0,166.0116228,13.9883772
0,165.9179408,14.0820592
0,165.8242588,14.1757412
0,165.6368948,14.3631052
0,165.7118941,14.2881059
0,165.7868934,14.2131066
0,165.8618927,14.1381073
0,166.0118912,13.9881088
0,164.5817328,15.4182672
0,163.1515745,16.8484255
0,161.7214161,18.2785839
0,160.2912577,19.7087423
0,157.4309409,22.5690591
0,156.4361992,23.5638008
0,155.4414575,24.5585425
0,154.4467157,25.5532843
0,153.451974,26.548026
0,151.4624906,28.5375094
0,148.1373325,31.8626675
0,144.8121744,35.1878256
0,141.4870163,38.5129837
0,134.8367001,45.1632999
0,131.7164654,48.2835346
0,128.5962306,51.4037694
0,125.4759959,54.5240041
0,119.2355264,60.7644736
0,118.2581897,61.7418103
0,117.2808531,62.7191469
0,116.3035164,63.6964836
0,115.3261798,64.6738202
0,113.3715065,66.6284935
0,113.1785006,66.8214994
0,112.9854946,67.0145054
0,112.7924887,67.2075113
0,112.5994828,67.4005172
0,112.4064769,67.5935231
0,112.020465,67.979535
0,113.5466119,66.4533881
64,115.0727588,64.9272412
237,116.5989057,63.4010943
497,119.6511994,60.3488006
695,121.8255348,58.1744652
922,123.9998702,56.0001298
1175,126.1742056,53.8257944
1318,128.348541,51.651459
1474,132.6972117,47.3027883
1580,133.0988622,46.9011378
1677,133.5005126,46.4994874
1766,133.902163,46.097837
1881,134.3038135,45.6961865
1950,135.1071143,44.8928857
2002,139.9561566,40.0438434
2028,144.8051989,35.1948011
2023,149.6542412,30.3457588
1988,154.5032835,25.4967165
1946,164.2013681,15.7986319
1879,165.8978364,14.1021636
1817,167.5943046,12.4056954
1719,169.2907729,10.7092271
1586,170.9872412,9.0127588
1428,174.3801777,5.6198223
1274,174.4602407,5.5397593
1126,174.5403036,5.4596964
985,174.6203665,5.3796335
867,174.7804924,5.2195076
756,174.2772355,5.7227645
672,173.7739786,6.2260214
576,173.2707217,6.7292783
474,172.7674648,7.2325352
418,171.7609511,8.2390489
348,171.3214465,8.6785535
291,170.881942,9.118058
